"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ESP","QGDP","TOT","PC_CHGPY","Q","1991-Q1",3.208298,"E"
"ESP","QGDP","TOT","PC_CHGPY","Q","1991-Q2",2.720813,"E"
"ESP","QGDP","TOT","PC_CHGPY","Q","1991-Q3",3.806465,"E"
"ESP","QGDP","TOT","PC_CHGPY","Q","1991-Q4",0.52151,"E"
"ESP","QGDP","TOT","PC_CHGPY","Q","1992-Q1",3.513692,"E"
"ESP","QGDP","TOT","PC_CHGPY","Q","1992-Q2",0.933267,"E"
"ESP","QGDP","TOT","PC_CHGPY","Q","1992-Q3",0.240639,"E"
"ESP","QGDP","TOT","PC_CHGPY","Q","1992-Q4",-0.905532,"E"
"ESP","QGDP","TOT","PC_CHGPY","Q","1993-Q1",-2.799834,"E"
"ESP","QGDP","TOT","PC_CHGPY","Q","1993-Q2",-1.522315,"E"
"ESP","QGDP","TOT","PC_CHGPY","Q","1993-Q3",-0.401056,"E"
"ESP","QGDP","TOT","PC_CHGPY","Q","1993-Q4",0.62998,"E"
"ESP","QGDP","TOT","PC_CHGPY","Q","1994-Q1",2.417825,"E"
"ESP","QGDP","TOT","PC_CHGPY","Q","1994-Q2",2.649334,"E"
"ESP","QGDP","TOT","PC_CHGPY","Q","1994-Q3",2.234295,"E"
"ESP","QGDP","TOT","PC_CHGPY","Q","1994-Q4",2.231624,"E"
"ESP","QGDP","TOT","PC_CHGPY","Q","1995-Q1",2.550955,
"ESP","QGDP","TOT","PC_CHGPY","Q","1995-Q2",2.961289,
"ESP","QGDP","TOT","PC_CHGPY","Q","1995-Q3",2.562578,
"ESP","QGDP","TOT","PC_CHGPY","Q","1995-Q4",2.956822,
"ESP","QGDP","TOT","PC_CHGPY","Q","1996-Q1",2.395962,
"ESP","QGDP","TOT","PC_CHGPY","Q","1996-Q2",2.516125,
"ESP","QGDP","TOT","PC_CHGPY","Q","1996-Q3",2.978882,
"ESP","QGDP","TOT","PC_CHGPY","Q","1996-Q4",2.747216,
"ESP","QGDP","TOT","PC_CHGPY","Q","1997-Q1",3.180568,
"ESP","QGDP","TOT","PC_CHGPY","Q","1997-Q2",3.353322,
"ESP","QGDP","TOT","PC_CHGPY","Q","1997-Q3",3.694137,
"ESP","QGDP","TOT","PC_CHGPY","Q","1997-Q4",4.56651,
"ESP","QGDP","TOT","PC_CHGPY","Q","1998-Q1",4.4225,
"ESP","QGDP","TOT","PC_CHGPY","Q","1998-Q2",4.651187,
"ESP","QGDP","TOT","PC_CHGPY","Q","1998-Q3",4.398072,
"ESP","QGDP","TOT","PC_CHGPY","Q","1998-Q4",4.109017,
"ESP","QGDP","TOT","PC_CHGPY","Q","1999-Q1",4.235198,
"ESP","QGDP","TOT","PC_CHGPY","Q","1999-Q2",4.295005,
"ESP","QGDP","TOT","PC_CHGPY","Q","1999-Q3",4.692494,
"ESP","QGDP","TOT","PC_CHGPY","Q","1999-Q4",4.729579,
"ESP","QGDP","TOT","PC_CHGPY","Q","2000-Q1",5.352988,
"ESP","QGDP","TOT","PC_CHGPY","Q","2000-Q2",5.421932,
"ESP","QGDP","TOT","PC_CHGPY","Q","2000-Q3",5.161589,
"ESP","QGDP","TOT","PC_CHGPY","Q","2000-Q4",5.053621,
"ESP","QGDP","TOT","PC_CHGPY","Q","2001-Q1",4.497433,
"ESP","QGDP","TOT","PC_CHGPY","Q","2001-Q2",3.967871,
"ESP","QGDP","TOT","PC_CHGPY","Q","2001-Q3",3.816464,
"ESP","QGDP","TOT","PC_CHGPY","Q","2001-Q4",3.46859,
"ESP","QGDP","TOT","PC_CHGPY","Q","2002-Q1",2.817183,
"ESP","QGDP","TOT","PC_CHGPY","Q","2002-Q2",2.894575,
"ESP","QGDP","TOT","PC_CHGPY","Q","2002-Q3",2.572878,
"ESP","QGDP","TOT","PC_CHGPY","Q","2002-Q4",2.642994,
"ESP","QGDP","TOT","PC_CHGPY","Q","2003-Q1",3.159366,
"ESP","QGDP","TOT","PC_CHGPY","Q","2003-Q2",2.858652,
"ESP","QGDP","TOT","PC_CHGPY","Q","2003-Q3",2.902576,
"ESP","QGDP","TOT","PC_CHGPY","Q","2003-Q4",3.008541,
"ESP","QGDP","TOT","PC_CHGPY","Q","2004-Q1",2.674118,
"ESP","QGDP","TOT","PC_CHGPY","Q","2004-Q2",3.139803,
"ESP","QGDP","TOT","PC_CHGPY","Q","2004-Q3",3.427716,
"ESP","QGDP","TOT","PC_CHGPY","Q","2004-Q4",3.242952,
"ESP","QGDP","TOT","PC_CHGPY","Q","2005-Q1",3.625992,
"ESP","QGDP","TOT","PC_CHGPY","Q","2005-Q2",3.528593,
"ESP","QGDP","TOT","PC_CHGPY","Q","2005-Q3",3.555851,
"ESP","QGDP","TOT","PC_CHGPY","Q","2005-Q4",3.894806,
"ESP","QGDP","TOT","PC_CHGPY","Q","2006-Q1",4.0685,
"ESP","QGDP","TOT","PC_CHGPY","Q","2006-Q2",4.158393,
"ESP","QGDP","TOT","PC_CHGPY","Q","2006-Q3",4.119341,
"ESP","QGDP","TOT","PC_CHGPY","Q","2006-Q4",4.065349,
"ESP","QGDP","TOT","PC_CHGPY","Q","2007-Q1",3.82836,
"ESP","QGDP","TOT","PC_CHGPY","Q","2007-Q2",3.753335,
"ESP","QGDP","TOT","PC_CHGPY","Q","2007-Q3",3.58642,
"ESP","QGDP","TOT","PC_CHGPY","Q","2007-Q4",3.259497,
"ESP","QGDP","TOT","PC_CHGPY","Q","2008-Q1",2.544256,
"ESP","QGDP","TOT","PC_CHGPY","Q","2008-Q2",1.744398,
"ESP","QGDP","TOT","PC_CHGPY","Q","2008-Q3",0.784264,
"ESP","QGDP","TOT","PC_CHGPY","Q","2008-Q4",-1.47577,
"ESP","QGDP","TOT","PC_CHGPY","Q","2009-Q1",-4.249451,
"ESP","QGDP","TOT","PC_CHGPY","Q","2009-Q2",-4.364256,
"ESP","QGDP","TOT","PC_CHGPY","Q","2009-Q3",-3.985541,
"ESP","QGDP","TOT","PC_CHGPY","Q","2009-Q4",-2.430337,
"ESP","QGDP","TOT","PC_CHGPY","Q","2010-Q1",0.151639,
"ESP","QGDP","TOT","PC_CHGPY","Q","2010-Q2",0.312603,
"ESP","QGDP","TOT","PC_CHGPY","Q","2010-Q3",0.050074,
"ESP","QGDP","TOT","PC_CHGPY","Q","2010-Q4",0.13764,
"ESP","QGDP","TOT","PC_CHGPY","Q","2011-Q1",0.009649,
"ESP","QGDP","TOT","PC_CHGPY","Q","2011-Q2",-0.456513,
"ESP","QGDP","TOT","PC_CHGPY","Q","2011-Q3",-1.051035,
"ESP","QGDP","TOT","PC_CHGPY","Q","2011-Q4",-1.758702,
"ESP","QGDP","TOT","PC_CHGPY","Q","2012-Q1",-2.527329,
"ESP","QGDP","TOT","PC_CHGPY","Q","2012-Q2",-3.157385,
"ESP","QGDP","TOT","PC_CHGPY","Q","2012-Q3",-3.022492,
"ESP","QGDP","TOT","PC_CHGPY","Q","2012-Q4",-3.133862,
"ESP","QGDP","TOT","PC_CHGPY","Q","2013-Q1",-2.530046,
"ESP","QGDP","TOT","PC_CHGPY","Q","2013-Q2",-1.670139,
"ESP","QGDP","TOT","PC_CHGPY","Q","2013-Q3",-1.220483,
"ESP","QGDP","TOT","PC_CHGPY","Q","2013-Q4",-0.295494,
"ESP","QGDP","TOT","PC_CHGPY","Q","2014-Q1",0.39174,
"ESP","QGDP","TOT","PC_CHGPY","Q","2014-Q2",0.945222,
"ESP","QGDP","TOT","PC_CHGPY","Q","2014-Q3",1.747936,
"ESP","QGDP","TOT","PC_CHGPY","Q","2014-Q4",2.450615,
"ESP","QGDP","TOT","PC_CHGPY","Q","2015-Q1",3.246965,
"ESP","QGDP","TOT","PC_CHGPY","Q","2015-Q2",3.873276,
"ESP","QGDP","TOT","PC_CHGPY","Q","2015-Q3",4.048558,
"ESP","QGDP","TOT","PC_CHGPY","Q","2015-Q4",4.162744,
"ESP","QGDP","TOT","PC_CHGPY","Q","2016-Q1",3.678792,
"ESP","QGDP","TOT","PC_CHGPY","Q","2016-Q2",3.008578,
"ESP","QGDP","TOT","PC_CHGPY","Q","2016-Q3",2.985141,
"ESP","QGDP","TOT","PC_CHGPY","Q","2016-Q4",2.470572,
"ESP","QGDP","TOT","PC_CHGPY","Q","2017-Q1",2.588779171,
"ESP","QGDP","TOT","PC_CHGPY","Q","2017-Q2",3.257293623,
"ESP","QGDP","TOT","PC_CHGPY","Q","2017-Q3",2.940226867,
"ESP","QGDP","TOT","PC_CHGPY","Q","2017-Q4",3.105170881,
"ESP","QGDP","TOT","PC_CHGPY","Q","2018-Q1",2.679684843,
"ESP","QGDP","TOT","PC_CHGPY","Q","2018-Q2",2.184344364,
"ESP","QGDP","TOT","PC_CHGPY","Q","2018-Q3",2.123714933,
"ESP","QGDP","TOT","PC_CHGPY","Q","2018-Q4",2.173890457,
"ESP","QGDP","TOT","PC_CHGPY","Q","2019-Q1",2.401358009,"P"
"ESP","QGDP","TOT","PC_CHGPY","Q","2019-Q2",2.176754078,"P"
"ESP","QGDP","TOT","PC_CHGPY","Q","2019-Q3",2.035871746,"P"
"ESP","QGDP","TOT","PC_CHGPY","Q","2019-Q4",1.733430049,"P"
"ESP","QGDP","TOT","PC_CHGPY","Q","2020-Q1",-4.326540789,"P"
"ESP","QGDP","TOT","PC_CHGPY","Q","2020-Q2",-21.50187491,"P"
"ESP","QGDP","TOT","PC_CHGPY","Q","2020-Q3",-8.661583225,"P"
"ESP","QGDP","TOT","PC_CHGPY","Q","2020-Q4",-8.801676573,"P"
"ESP","QGDP","TOT","PC_CHGPY","Q","2021-Q1",-4.08938036,"P"
"ESP","QGDP","TOT","PC_CHGPY","Q","2021-Q2",17.784211674,"P"
"ESP","QGDP","TOT","PC_CHGPY","Q","2021-Q3",3.471848443,"P"
"ESP","QGDP","TOT","PC_CHGPY","Q","2021-Q4",5.536334708,"P"
"ESP","QGDP","TOT","PC_CHGPY","Q","2022-Q1",6.41140033,"P"
"SAU","QGDP","TOT","PC_CHGPP","A","2011",9.996915865,
"SAU","QGDP","TOT","PC_CHGPP","A","2012",5.411458252,
"SAU","QGDP","TOT","PC_CHGPP","A","2013",2.699207932,
"SAU","QGDP","TOT","PC_CHGPP","A","2014",3.652468084,
"SAU","QGDP","TOT","PC_CHGPP","A","2015",4.106394087,
"SAU","QGDP","TOT","PC_CHGPP","A","2016",1.670664036,
"SAU","QGDP","TOT","PC_CHGPP","A","2017",-0.741528414,
"SAU","QGDP","TOT","PC_CHGPP","A","2018",2.514165802,
"SAU","QGDP","TOT","PC_CHGPP","A","2019",0.333780751,
"SAU","QGDP","TOT","PC_CHGPP","A","2020",-4.137670374,
"SAU","QGDP","TOT","PC_CHGPP","A","2021",3.240929768,
"POL","QGDP","TOT","PC_CHGPP","Q","1995-Q2",1.807766971,
"POL","QGDP","TOT","PC_CHGPP","Q","1995-Q3",3.560373964,
"POL","QGDP","TOT","PC_CHGPP","Q","1995-Q4",-0.147726552,
"POL","QGDP","TOT","PC_CHGPP","Q","1996-Q1",2.958137793,
"POL","QGDP","TOT","PC_CHGPP","Q","1996-Q2",2.194437072,
"POL","QGDP","TOT","PC_CHGPP","Q","1996-Q3",0.870031472,
"POL","QGDP","TOT","PC_CHGPP","Q","1996-Q4",-4.057879298,
"POL","QGDP","TOT","PC_CHGPP","Q","1997-Q1",7.209749424,
"POL","QGDP","TOT","PC_CHGPP","Q","1997-Q2",1.372451978,
"POL","QGDP","TOT","PC_CHGPP","Q","1997-Q3",-0.258005531,
"POL","QGDP","TOT","PC_CHGPP","Q","1997-Q4",1.676115708,
"POL","QGDP","TOT","PC_CHGPP","Q","1998-Q1",2.775255824,
"POL","QGDP","TOT","PC_CHGPP","Q","1998-Q2",-0.267004063,
"POL","QGDP","TOT","PC_CHGPP","Q","1998-Q3",0.843686141,
"POL","QGDP","TOT","PC_CHGPP","Q","1998-Q4",0.211864407,
"POL","QGDP","TOT","PC_CHGPP","Q","1999-Q1",0.589089759,
"POL","QGDP","TOT","PC_CHGPP","Q","1999-Q2",2.321275891,
"POL","QGDP","TOT","PC_CHGPP","Q","1999-Q3",2.212641292,
"POL","QGDP","TOT","PC_CHGPP","Q","1999-Q4",1.953624083,
"POL","QGDP","TOT","PC_CHGPP","Q","2000-Q1",-0.341010834,
"POL","QGDP","TOT","PC_CHGPP","Q","2000-Q2",1.204599274,
"POL","QGDP","TOT","PC_CHGPP","Q","2000-Q3",0.387219552,
"POL","QGDP","TOT","PC_CHGPP","Q","2000-Q4",2.932107466,
"POL","QGDP","TOT","PC_CHGPP","Q","2001-Q1",-1.348307668,
"POL","QGDP","TOT","PC_CHGPP","Q","2001-Q2",-0.453081862,
"POL","QGDP","TOT","PC_CHGPP","Q","2001-Q3",0.782904642,
"POL","QGDP","TOT","PC_CHGPP","Q","2001-Q4",0.295686674,
"POL","QGDP","TOT","PC_CHGPP","Q","2002-Q1",0.211529075,
"POL","QGDP","TOT","PC_CHGPP","Q","2002-Q2",0.904417878,
"POL","QGDP","TOT","PC_CHGPP","Q","2002-Q3",1.232657175,
"POL","QGDP","TOT","PC_CHGPP","Q","2002-Q4",0.094313616,
"POL","QGDP","TOT","PC_CHGPP","Q","2003-Q1",0.349502618,
"POL","QGDP","TOT","PC_CHGPP","Q","2003-Q2",2.096735446,
"POL","QGDP","TOT","PC_CHGPP","Q","2003-Q3",1.113602481,
"POL","QGDP","TOT","PC_CHGPP","Q","2003-Q4",0.280053213,
"POL","QGDP","TOT","PC_CHGPP","Q","2004-Q1",2.987195349,
"POL","QGDP","TOT","PC_CHGPP","Q","2004-Q2",0.809356893,
"POL","QGDP","TOT","PC_CHGPP","Q","2004-Q3",-0.503671811,
"POL","QGDP","TOT","PC_CHGPP","Q","2004-Q4",1.060134939,
"POL","QGDP","TOT","PC_CHGPP","Q","2005-Q1",1.101904596,
"POL","QGDP","TOT","PC_CHGPP","Q","2005-Q2",0.147349926,
"POL","QGDP","TOT","PC_CHGPP","Q","2005-Q3",1.932611712,
"POL","QGDP","TOT","PC_CHGPP","Q","2005-Q4",1.839395062,
"POL","QGDP","TOT","PC_CHGPP","Q","2006-Q1",1.503325733,
"POL","QGDP","TOT","PC_CHGPP","Q","2006-Q2",2.299765834,
"POL","QGDP","TOT","PC_CHGPP","Q","2006-Q3",1.651016208,
"POL","QGDP","TOT","PC_CHGPP","Q","2006-Q4",-1.498631054,
"POL","QGDP","TOT","PC_CHGPP","Q","2007-Q1",4.58997405,
"POL","QGDP","TOT","PC_CHGPP","Q","2007-Q2",1.139744111,
"POL","QGDP","TOT","PC_CHGPP","Q","2007-Q3",1.697140094,
"POL","QGDP","TOT","PC_CHGPP","Q","2007-Q4",1.343479786,
"POL","QGDP","TOT","PC_CHGPP","Q","2008-Q1",1.917731273,
"POL","QGDP","TOT","PC_CHGPP","Q","2008-Q2",0.243072863,
"POL","QGDP","TOT","PC_CHGPP","Q","2008-Q3",-0.336563525,
"POL","QGDP","TOT","PC_CHGPP","Q","2008-Q4",0.404871981,
"POL","QGDP","TOT","PC_CHGPP","Q","2009-Q1",1.578781898,
"POL","QGDP","TOT","PC_CHGPP","Q","2009-Q2",0.046143254,
"POL","QGDP","TOT","PC_CHGPP","Q","2009-Q3",0.578261285,
"POL","QGDP","TOT","PC_CHGPP","Q","2009-Q4",2.396653551,
"POL","QGDP","TOT","PC_CHGPP","Q","2010-Q1",-0.422423642,
"POL","QGDP","TOT","PC_CHGPP","Q","2010-Q2",1.52602633,
"POL","QGDP","TOT","PC_CHGPP","Q","2010-Q3",1.318528889,
"POL","QGDP","TOT","PC_CHGPP","Q","2010-Q4",0.97758437,
"POL","QGDP","TOT","PC_CHGPP","Q","2011-Q1",1.128167616,
"POL","QGDP","TOT","PC_CHGPP","Q","2011-Q2",1.335004265,
"POL","QGDP","TOT","PC_CHGPP","Q","2011-Q3",1.288041014,
"POL","QGDP","TOT","PC_CHGPP","Q","2011-Q4",0.633663501,
"POL","QGDP","TOT","PC_CHGPP","Q","2012-Q1",0.069350712,
"POL","QGDP","TOT","PC_CHGPP","Q","2012-Q2",-0.245267543,
"POL","QGDP","TOT","PC_CHGPP","Q","2012-Q3",0.437491107,
"POL","QGDP","TOT","PC_CHGPP","Q","2012-Q4",-0.526622048,
"POL","QGDP","TOT","PC_CHGPP","Q","2013-Q1",0.064514266,
"POL","QGDP","TOT","PC_CHGPP","Q","2013-Q2",1.076759093,
"POL","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.755235046,
"POL","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.264135373,
"POL","QGDP","TOT","PC_CHGPP","Q","2014-Q1",1.034523782,
"POL","QGDP","TOT","PC_CHGPP","Q","2014-Q2",1.138414005,
"POL","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.833283758,
"POL","QGDP","TOT","PC_CHGPP","Q","2014-Q4",0.654471438,
"POL","QGDP","TOT","PC_CHGPP","Q","2015-Q1",1.420180828,
"POL","QGDP","TOT","PC_CHGPP","Q","2015-Q2",0.786454808,
"POL","QGDP","TOT","PC_CHGPP","Q","2015-Q3",1.26014317,
"POL","QGDP","TOT","PC_CHGPP","Q","2015-Q4",1.24428421,
"POL","QGDP","TOT","PC_CHGPP","Q","2016-Q1",-0.291707816,
"POL","QGDP","TOT","PC_CHGPP","Q","2016-Q2",1.312438794,
"POL","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.23928371,
"POL","QGDP","TOT","PC_CHGPP","Q","2016-Q4",2.297707708,
"POL","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.952407871,
"POL","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.884063046,
"POL","QGDP","TOT","PC_CHGPP","Q","2017-Q3",1.090258545,
"POL","QGDP","TOT","PC_CHGPP","Q","2017-Q4",1.778699531,
"POL","QGDP","TOT","PC_CHGPP","Q","2018-Q1",1.282585227,
"POL","QGDP","TOT","PC_CHGPP","Q","2018-Q2",1.333320349,
"POL","QGDP","TOT","PC_CHGPP","Q","2018-Q3",1.301125923,
"POL","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.918760713,
"POL","QGDP","TOT","PC_CHGPP","Q","2019-Q1",1.894577507,
"POL","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.762161685,
"POL","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.85558036,
"POL","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.43885319,
"POL","QGDP","TOT","PC_CHGPP","Q","2020-Q1",0.57292124,
"POL","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-9.157659179,
"POL","QGDP","TOT","PC_CHGPP","Q","2020-Q3",7.253206034,
"POL","QGDP","TOT","PC_CHGPP","Q","2020-Q4",-0.121776907,
"POL","QGDP","TOT","PC_CHGPP","Q","2021-Q1",1.687184208,
"POL","QGDP","TOT","PC_CHGPP","Q","2021-Q2",1.882128647,
"POL","QGDP","TOT","PC_CHGPP","Q","2021-Q3",2.45427948,
"POL","QGDP","TOT","PC_CHGPP","Q","2021-Q4",1.629214201,
"DEU","QGDP","TOT","PC_CHGPP","Q","1960-Q2",1.779654153,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1960-Q3",3.456686475,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1960-Q4",1.022068212,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1961-Q1",1.011727665,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1961-Q2",-0.539334482,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1961-Q3",2.052513111,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1961-Q4",0.455604549,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1962-Q1",1.47335232,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1962-Q2",1.042343972,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1962-Q3",2.395209581,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1962-Q4",-0.216173587,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1963-Q1",-3.498025877,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1963-Q2",4.484411506,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1963-Q3",3.469247781,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1963-Q4",0.483965882,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1964-Q1",1.375907483,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1964-Q2",1.221775492,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1964-Q3",1.039093942,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1964-Q4",1.360335531,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1965-Q1",1.63656424,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1965-Q2",1.578070865,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1965-Q3",0.665875619,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1965-Q4",0.598451791,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1966-Q1",1.81592055,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1966-Q2",0.307484942,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1966-Q3",0.122676937,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1966-Q4",-1.56154042,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1967-Q1",-0.49772895,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1967-Q2",-0.31257933,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1967-Q3",2.414591866,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1967-Q4",1.285930408,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1968-Q1",1.170303986,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1968-Q2",0.777279522,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1968-Q3",2.195194304,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1968-Q4",1.509433962,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1969-Q1",2.516442665,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1969-Q2",1.283087905,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1969-Q3",2.148261051,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1969-Q4",1.536742829,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1970-Q1",-1.595662151,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1970-Q2",3.975817699,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1970-Q3",1.867836292,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1970-Q4",0.847606644,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1971-Q1",-1.921102523,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1971-Q2",2.098640828,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1971-Q3",1.730037193,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1971-Q4",-0.084182124,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1972-Q1",0.101102707,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1972-Q2",1.632999089,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1972-Q3",2.335604225,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1972-Q4",1.553896295,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1973-Q1",1.382723679,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1973-Q2",0.738877462,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1973-Q3",0.327712697,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1973-Q4",0.24886882,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1974-Q1",0.845690319,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1974-Q2",-0.076938462,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1974-Q3",0.00000435,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1974-Q4",-1.262707459,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1975-Q1",-0.577005351,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1975-Q2",-0.501954515,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1975-Q3",1.087808729,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1975-Q4",1.965054968,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1976-Q1",0.898503341,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1976-Q2",1.485514999,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1976-Q3",0.029868819,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1976-Q4",1.85157959,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1977-Q1",0.853943577,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1977-Q2",0.566949156,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1977-Q3",-0.028904963,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1977-Q4",1.720636701,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1978-Q1",0.412115378,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1978-Q2",0.396382149,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1978-Q3",1.311340647,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1978-Q4",1.169104613,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1979-Q1",0.123655596,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1979-Q2",3.10525348,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1979-Q3",0.00000753,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1979-Q4",0.61299334,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1980-Q1",0.801235019,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1980-Q2",-0.64380222,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1980-Q3",-0.396722368,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1980-Q4",-0.132760006,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1981-Q1",1.189866492,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1981-Q2",-0.249632331,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1981-Q3",0.263433962,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1981-Q4",-0.078831451,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1982-Q1",0.37467052,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1982-Q2",-0.615593473,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1982-Q3",-0.988403773,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1982-Q4",0.239588883,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1983-Q1",0.906269548,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1983-Q2",1.052777518,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1983-Q3",-0.208367803,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1983-Q4",1.383273921,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1984-Q1",1.322572601,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1984-Q2",-1.575206402,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1984-Q3",2.723287578,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1984-Q4",0.841814285,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1985-Q1",-0.545070922,"E"
